Timestamp,Pid,Nome,Cpu,TotalRAM,Ram,TempoVida,BytesLidos,BytesEscritos
27-11-2025 11:01:23,5098,idea,4.7,7.44,0.0,1078.0898551940918,2246870016,46125056
27-11-2025 11:01:23,6185,java,0.6,7.44,0.0,964.5906331539154,0,2117632
27-11-2025 11:01:23,6995,chrome,0.0,7.44,0.0,773.4315617084503,139264,0
27-11-2025 11:01:23,7009,kworker/u17:1-i915_flip,0.3,7.44,0.0,768.2023549079895,0,0
27-11-2025 11:01:23,7298,chrome,0.0,7.44,0.0,578.4229538440704,503808,0
27-11-2025 11:01:23,7657,code,4.5,7.44,0.0,457.2338695526123,92975104,8400896
27-11-2025 11:01:23,7700,code,23.0,7.44,0.0,456.82488226890564,15847424,8192
27-11-2025 11:01:23,7726,code,41.8,7.44,0.0,456.6155216693878,39522304,126976
27-11-2025 11:01:23,7741,code,0.0,7.44,0.0,455.97605180740356,39145472,112488448
27-11-2025 11:01:23,7742,code,0.2,7.44,0.0,455.97656512260437,8355840,0
27-11-2025 11:01:23,7766,code,2.1,7.44,0.0,455.86710238456726,46866432,770048
27-11-2025 11:01:23,7817,code,0.0,7.44,0.0,454.2277202606201,897024,0
27-11-2025 11:01:23,7950,code,1.9,7.44,0.0,452.4382700920105,1130496,0
27-11-2025 11:01:23,8685,code,6.2,7.44,0.0,448.4690020084381,29069312,217088
27-11-2025 11:01:23,9716,chrome,0.0,7.44,0.0,222.8097219467163,114688,0
27-11-2025 11:01:23,9728,chrome,0.0,7.44,0.0,219.77023887634277,704512,0
27-11-2025 11:01:23,10355,code,0.0,7.44,0.0,23.981026649475098,671744,0
27-11-2025 11:01:23,10423,python,2.4,7.44,0.0,8.39155626296997,827392,20480
27-11-2025 11:01:29,14,rcu_sched,0.3,7.44,0.0,2377.4938428401947,0,0
27-11-2025 11:01:29,21,migration/1,0.2,7.44,0.0,2377.5009620189667,0,0
27-11-2025 11:01:29,23,kworker/1:0-events,0.2,7.44,0.0,2377.503413438797,0,0
27-11-2025 11:01:29,51,migration/6,0.2,7.44,0.0,2377.499303817749,0,0
27-11-2025 11:01:29,236,kworker/5:1H-events_highpri,0.2,7.44,0.0,2375.6899473667145,0,0
27-11-2025 11:01:29,250,irq/135-VEN_04F,1.3,7.44,0.0,2375.662255048752,0,0
27-11-2025 11:01:29,268,kworker/2:1H-events_highpri,0.2,7.44,0.0,2374.906289100647,0,0
27-11-2025 11:01:29,605,kworker/6:2-events,0.2,7.44,0.0,2372.5299649238586,0,0
27-11-2025 11:01:29,628,kworker/u16:8+i915,0.2,7.44,0.0,2372.39191198349,0,0
27-11-2025 11:01:29,799,irq/140-rtw88_p,0.5,7.44,0.0,2371.913409471512,0,0
27-11-2025 11:01:29,1142,avahi-daemon,0.3,7.44,0.0,2370.7560334205627,0,0
27-11-2025 11:01:29,1189,thermald,0.2,7.44,0.0,2370.740275621414,0,0
27-11-2025 11:01:29,1197,kworker/4:3-mm_percpu_wq,0.2,7.44,0.0,2370.7328696250916,0,0
27-11-2025 11:01:29,1327,containerd,0.3,7.44,0.0,2370.644966840744,0,0
27-11-2025 11:01:29,2507,mysqld,1.1,7.44,0.0,2363.518837928772,0,0
27-11-2025 11:01:29,3328,Xorg,12.2,7.44,0.0,2356.6114270687103,5705728,110592
27-11-2025 11:01:29,3460,gnome-shell,13.5,7.44,0.0,2355.882971763611,35077120,622592
27-11-2025 11:01:29,4131,chrome,0.0,7.44,0.0,2315.8284883499146,293257216,118300672
27-11-2025 11:01:29,4174,xdg-desktop-portal,0.3,7.44,0.0,2315.390437602997,966656,0
27-11-2025 11:01:29,4179,chrome,0.0,7.44,0.0,2315.3811206817627,33800192,32768
27-11-2025 11:01:29,4193,chrome,0.0,7.44,0.0,2315.3518257141113,6983680,733184
27-11-2025 11:01:29,4459,chrome,0.0,7.44,0.0,2298.4326586723328,4657152,0
27-11-2025 11:01:29,4492,chrome,0.0,7.44,0.0,2276.423695087433,53248,0
27-11-2025 11:01:29,4539,chrome,0.0,7.44,0.0,2264.094292163849,4268032,0
27-11-2025 11:01:29,4547,chrome,0.0,7.44,0.0,2264.0148322582245,630784,0
27-11-2025 11:01:29,4558,chrome,0.0,7.44,0.0,2263.875400543213,47771648,0
27-11-2025 11:01:29,4866,chrome,0.0,7.44,0.0,1246.126534461975,6475776,0
27-11-2025 11:01:29,4951,kworker/u16:1-i915,0.5,7.44,0.0,1089.4375405311584,0,0
27-11-2025 11:01:29,5098,idea,8.6,7.44,0.0,1084.2384233474731,2246870016,46260224
27-11-2025 11:01:29,6185,java,0.8,7.44,0.0,970.7391877174377,0,2134016
27-11-2025 11:01:29,6842,kworker/0:2-mm_percpu_wq,0.2,7.44,0.0,812.2399334907532,0,0
27-11-2025 11:01:29,6995,chrome,0.0,7.44,0.0,779.5805566310883,139264,0
27-11-2025 11:01:29,7009,kworker/u17:1+i915_flip,0.5,7.44,0.0,774.3514783382416,0,0
27-11-2025 11:01:29,7298,chrome,0.0,7.44,0.0,584.5721402168274,503808,0
27-11-2025 11:01:29,7657,code,4.1,7.44,0.0,463.38310050964355,92975104,8400896
27-11-2025 11:01:29,7700,code,26.7,7.44,0.0,462.9742431640625,15847424,8192
27-11-2025 11:01:29,7726,code,37.2,7.44,0.0,462.7651696205139,39522304,126976
27-11-2025 11:01:29,7741,code,0.0,7.44,0.0,462.1258430480957,39145472,112488448
27-11-2025 11:01:29,7742,code,0.3,7.44,0.0,462.1263756752014,8355840,0
27-11-2025 11:01:29,7766,code,2.0,7.44,0.0,462.01692509651184,46866432,774144
27-11-2025 11:01:29,7817,code,0.0,7.44,0.0,460.37753891944885,897024,0
27-11-2025 11:01:29,7950,code,2.3,7.44,0.0,458.5880961418152,1130496,0
27-11-2025 11:01:29,8685,code,0.5,7.44,0.0,454.6188266277313,29069312,217088
27-11-2025 11:01:29,9716,chrome,0.0,7.44,0.0,228.95992922782898,114688,0
27-11-2025 11:01:29,9728,chrome,0.0,7.44,0.0,225.92055344581604,704512,0
27-11-2025 11:01:29,10355,code,0.0,7.44,0.0,30.131369829177856,671744,0
27-11-2025 11:01:29,10423,python,2.1,7.44,0.0,14.541990280151367,827392,32768
27-11-2025 11:01:35,14,rcu_sched,0.2,7.44,0.0,2383.6531579494476,0,0
27-11-2025 11:01:35,21,migration/1,0.2,7.44,0.0,2383.660494327545,0,0
27-11-2025 11:01:35,23,kworker/1:0-events,0.3,7.44,0.0,2383.6665749549866,0,0
27-11-2025 11:01:35,33,migration/3,0.2,7.44,0.0,2383.6649129390717,0,0
27-11-2025 11:01:35,45,migration/5,0.2,7.44,0.0,2383.673132419586,0,0
27-11-2025 11:01:35,57,migration/7,0.2,7.44,0.0,2383.6724224090576,0,0
27-11-2025 11:01:35,58,ksoftirqd/7,0.2,7.44,0.0,2383.676728963852,0,0
27-11-2025 11:01:35,130,kswapd0,0.6,7.44,0.0,2383.132060289383,0,0
27-11-2025 11:01:35,143,kworker/6:1H-kblockd,0.2,7.44,0.0,2382.961188316345,0,0
27-11-2025 11:01:35,250,irq/135-VEN_04F,1.3,7.44,0.0,2381.862056016922,0,0
